SCI_NAME,TAXON_ORDER,PRIMARY_COM_NAME,CATEGORY,ORDER_NAME,FAMILY_NAME,SUBFAMILY_NAME,GENUS_NAME,SPECIES_NAME
Tilmatura_dupontii,8882,Sparkling-tailed_Hummingbird,species,Apodiformes,Trochilidae (Hummingbirds),?,Tilmatura,dupontii
Tinamidae_sp.,207,Tinamou_sp.,spuh,Tinamiformes,Tinamidae (Tinamous),?,?,?
Tinamotis_ingoufi,206,Patagonian_Tinamou,species,Tinamiformes,Tinamidae (Tinamous),?,Tinamotis,ingoufi
Tinamotis_pentlandii,205,Puna_Tinamou,species,Tinamiformes,Tinamidae (Tinamous),?,Tinamotis,pentlandii
Tinamus_guttatus,65,White-throated_Tinamou,species,Tinamiformes,Tinamidae (Tinamous),?,Tinamus,guttatus
Tinamus_major,52,Great_Tinamou,species,Tinamiformes,Tinamidae (Tinamous),?,Tinamus,major
Tinamus_osgoodi,49,Black_Tinamou,species,Tinamiformes,Tinamidae (Tinamous),?,Tinamus,osgoodi
Tinamus_solitarius,48,Solitary_Tinamou,species,Tinamiformes,Tinamidae (Tinamous),?,Tinamus,solitarius
Tinamus_tao,43,Gray_Tinamou,species,Tinamiformes,Tinamidae (Tinamous),?,Tinamus,tao
Tityra_cayana,15348,Black-tailed_Tityra,species,Passeriformes,Tityridae (Tityras and Allies),?,Tityra,cayana
Tityra_inquisitor,15351,Black-crowned_Tityra,species,Passeriformes,Tityridae (Tityras and Allies),?,Tityra,inquisitor
Tityra_semifasciata,15358,Masked_Tityra,species,Passeriformes,Tityridae (Tityras and Allies),?,Tityra,semifasciata
Tityra_sp.,15367.5,Tityra_sp.,spuh,Passeriformes,Tityridae (Tityras and Allies),?,?,?
Todiramphus_chloris,9785,Collared_Kingfisher,species,Coraciiformes,Alcedinidae (Kingfishers),?,Todiramphus,chloris
Todiramphus_recurvirostris,9849.5,Flat-billed_Kingfisher,species,Coraciiformes,Alcedinidae (Kingfishers),?,Todiramphus,recurvirostris
Todiramphus_tutus,9854,Chattering_Kingfisher,species,Coraciiformes,Alcedinidae (Kingfishers),?,Todiramphus,tutus
Todiramphus_veneratus,9850,Tahiti_Kingfisher,species,Coraciiformes,Alcedinidae (Kingfishers),?,Todiramphus,veneratus
Todirostrum_chrysocrotaphum,14307,Yellow-browed_Tody-Flycatcher,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,Todirostrum,chrysocrotaphum
Todirostrum_cinereum,14295,Common_Tody-Flycatcher,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,Todirostrum,cinereum
Todirostrum_maculatum,14288,Spotted_Tody-Flycatcher,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,Todirostrum,maculatum
Todirostrum_nigriceps,14305,Black-headed_Tody-Flycatcher,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,Todirostrum,nigriceps
Todirostrum_pictum,14306,Painted_Tody-Flycatcher,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,Todirostrum,pictum
Todirostrum_poliocephalum,14294,Gray-headed_Tody-Flycatcher,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,Todirostrum,poliocephalum
Todirostrum_viridanum,14304,Maracaibo_Tody-Flycatcher,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,Todirostrum,viridanum
Todus_angustirostris,9494,Narrow-billed_Tody,species,Coraciiformes,Todidae (Todies),?,Todus,angustirostris
Todus_mexicanus,9496,Puerto_Rican_Tody,species,Coraciiformes,Todidae (Todies),?,Todus,mexicanus
Todus_multicolor,9492,Cuban_Tody,species,Coraciiformes,Todidae (Todies),?,Todus,multicolor
Todus_subulatus,9493,Broad-billed_Tody,species,Coraciiformes,Todidae (Todies),?,Todus,subulatus
Todus_todus,9495,Jamaican_Tody,species,Coraciiformes,Todidae (Todies),?,Todus,todus
Tolmomyias_assimilis,14353,Yellow-margined_Flycatcher,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,Tolmomyias,assimilis
Tolmomyias_assimilis_[assimilis_Group],14355,Yellow-margined_Flycatcher_(Zimmer's),issf,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,?,?
Tolmomyias_assimilis_flavotectus,14354,Yellow-margined_Flycatcher_(Yellow-margined),issf,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,?,?
Tolmomyias_flaviventris,14367,Yellow-breasted_Flycatcher,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,Tolmomyias,flaviventris
Tolmomyias_flaviventris_[flaviventris_Group],14368,Yellow-breasted_Flycatcher_(Ochre-lored),issf,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,?,?
Tolmomyias_flaviventris_[viridiceps_Group],14372,Yellow-breasted_Flycatcher_(Olive-faced),issf,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,?,?
Tolmomyias_poliocephalus,14363,Gray-crowned_Flycatcher,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,Tolmomyias,poliocephalus
Tolmomyias_sp.,14376,Tolmomyias_sp.,spuh,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,?,?
Tolmomyias_sulphurescens,14334,Yellow-olive_Flycatcher,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,Tolmomyias,sulphurescens
Tolmomyias_sulphurescens_aequatorialis,14344,Yellow-olive_Flycatcher_(Equatorial),issf,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,?,?
Tolmomyias_sulphurescens_cinereiceps,14335,Yellow-olive_Flycatcher_(Gray-headed),issf,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,?,?
Tolmomyias_sulphurescens_exortivus,14339,Yellow-olive_Flycatcher_(Santa_Marta),issf,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,?,?
Tolmomyias_sulphurescens_peruvianus,14345,Yellow-olive_Flycatcher_(Andes),issf,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,?,?
Tolmomyias_sulphurescens_sulphurescens,14351,Yellow-olive_Flycatcher_(Sooretama),issf,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,?,?
Tolmomyias_traylori,14352,Orange-eyed_Flycatcher,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),?,Tolmomyias,traylori
Topaza_pella,8396,Crimson_Topaz,species,Apodiformes,Trochilidae (Hummingbirds),?,Topaza,pella
Topaza_pyra,8398,Fiery_Topaz,species,Apodiformes,Trochilidae (Hummingbirds),?,Topaza,pyra
Torreornis_inexpectata,29705,Zapata_Sparrow,species,Passeriformes,Emberizidae (Buntings- Sparrows- and Allies),?,Torreornis,inexpectata
Touit_batavicus,11591.09,Lilac-tailed_Parrotlet,species,Psittaciformes,Psittacidae (Parrots),?,Touit,batavicus
Touit_costaricensis,11591.11,Red-fronted_Parrotlet,species,Psittaciformes,Psittacidae (Parrots),?,Touit,costaricensis
Touit_dilectissimus,11591.12,Blue-fronted_Parrotlet,species,Psittaciformes,Psittacidae (Parrots),?,Touit,dilectissimus
Touit_huetii,11591.1,Scarlet-shouldered_Parrotlet,species,Psittaciformes,Psittacidae (Parrots),?,Touit,huetii
Touit_melanonotus,11591.16,Brown-backed_Parrotlet,species,Psittaciformes,Psittacidae (Parrots),?,Touit,melanonotus
Touit_purpuratus,11591.13,Sapphire-rumped_Parrotlet,species,Psittaciformes,Psittacidae (Parrots),?,Touit,purpuratus
Touit_stictopterus,11591.18,Spot-winged_Parrotlet,species,Psittaciformes,Psittacidae (Parrots),?,Touit,stictopterus
Touit_surdus,11591.17,Golden-tailed_Parrotlet,species,Psittaciformes,Psittacidae (Parrots),?,Touit,surdus
Toxostoma_bendirei,26411,Bendire's_Thrasher,species,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,Toxostoma,bendirei
Toxostoma_bendirei/curvirostre,26428,Bendire's/Curve-billed_Thrasher,slash,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,?,?
Toxostoma_cinereum,26408,Gray_Thrasher,species,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,Toxostoma,cinereum
Toxostoma_crissale,26432,Crissal_Thrasher,species,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,Toxostoma,crissale
Toxostoma_curvirostre,26418,Curve-billed_Thrasher,species,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,Toxostoma,curvirostre
Toxostoma_curvirostre_[curvirostre_Group],26419,Curve-billed_Thrasher_(Eastern),issf,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,?,?
Toxostoma_curvirostre_[palmeri_Group],26423,Curve-billed_Thrasher_(Western),issf,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,?,?
Toxostoma_guttatum,26407,Cozumel_Thrasher,species,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,Toxostoma,guttatum
Toxostoma_lecontei,26437,Le_Conte's_Thrasher,species,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,Toxostoma,lecontei
Toxostoma_lecontei_arenicola,26441,Le_Conte's_Thrasher_(Vizcaino),issf,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,?,?
Toxostoma_lecontei_lecontei/macmillanorum,26438,Le_Conte's_Thrasher_(Le_Conte's),issf,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,?,?
Toxostoma_longirostre,26403,Long-billed_Thrasher,species,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,Toxostoma,longirostre
Toxostoma_ocellatum,26415,Ocellated_Thrasher,species,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,Toxostoma,ocellatum
Toxostoma_redivivum,26429,California_Thrasher,species,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,Toxostoma,redivivum
Toxostoma_rufum,26400,Brown_Thrasher,species,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,Toxostoma,rufum
Toxostoma_rufum/longirostre,26406,Brown/Long-billed_Thrasher,slash,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,?,?
Toxostoma_sp.,26442,Toxostoma_sp.,spuh,Passeriformes,Mimidae (Mockingbirds and Thrashers),?,?,?
Trichoglossus_haematodus,11583.81,Rainbow_Lorikeet,species,Psittaciformes,Psittacidae (Parrots),?,Trichoglossus,haematodus
Trichothraupis_melanops,28284,Black-goggled_Tanager,species,Passeriformes,Thraupidae (Tanagers and Allies),?,Trichothraupis,melanops
Triclaria_malachitacea,11592.45,Blue-bellied_Parrot,species,Psittaciformes,Psittacidae (Parrots),?,Triclaria,malachitacea
Tringa_brevipes,3967,Gray-tailed_Tattler,species,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,Tringa,brevipes
Tringa_brevipes/incana,3969,Gray-tailed/Wandering_Tattler,slash,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,?,?
Tringa_erythropus,3970,Spotted_Redshank,species,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,Tringa,erythropus
Tringa_flavipes,3977,Lesser_Yellowlegs,species,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,Tringa,flavipes
Tringa_glareola,3980,Wood_Sandpiper,species,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,Tringa,glareola
Tringa_incana,3968,Wandering_Tattler,species,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,Tringa,incana
Tringa_melanoleuca,3971,Greater_Yellowlegs,species,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,Tringa,melanoleuca
Tringa_melanoleuca/flavipes,3978,Greater/Lesser_Yellowlegs,slash,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,?,?
Tringa_nebularia,3972,Common_Greenshank,species,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,Tringa,nebularia
Tringa_ochropus,3963,Green_Sandpiper,species,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,Tringa,ochropus
Tringa_semipalmata,3974,Willet,species,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,Tringa,semipalmata
Tringa_semipalmata_inornata,3976,Willet_(Western),issf,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,?,?
Tringa_semipalmata_semipalmata,3975,Willet_(Eastern),issf,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,?,?
Tringa_solitaria,3964,Solitary_Sandpiper,species,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,Tringa,solitaria
Tringa_solitaria_cinnamomea,3966,Solitary_Sandpiper_(Western),issf,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,?,?
Tringa_solitaria_solitaria,3965,Solitary_Sandpiper_(Eastern),issf,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,?,?
Tringa_sp.,3988,Tringa_sp.,spuh,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,?,?
Tringa_stagnatilis,3979,Marsh_Sandpiper,species,Charadriiformes,Scolopacidae (Sandpipers and Allies),?,Tringa,stagnatilis
Trochilidae_sp.,9298,hummingbird_sp.,spuh,Apodiformes,Trochilidae (Hummingbirds),?,?,?
Trochilus_polytmus,9212,Streamertail,species,Apodiformes,Trochilidae (Hummingbirds),?,Trochilus,polytmus
Trochilus_polytmus_polytmus,9214,Streamertail_(Red-billed),issf,Apodiformes,Trochilidae (Hummingbirds),?,?,?
Trochilus_polytmus_scitulus,9216,Streamertail_(Black-billed),issf,Apodiformes,Trochilidae (Hummingbirds),?,?,?
